no_savings,24,other_credits_existing_other_bank,furniture/equipment,3777,>=1000,>1year<=4years,4,A93,no,4,real_estate,50,no,own,1,skilled,1,yes,yes,1
>0<200$,18,other_credits_existing_other_bank,car_new,884,<100$,>=7years,4,A93,no,4,car_other,36,bank,own,1,skilled,2,yes,yes,2
no_savings,15,other_credits_existing_other_bank,radio_television,1360,<100$,>1year<=4years,4,A93,no,2,life_insurance,31,no,own,2,skilled,1,no,yes,1
>0<200$,9,all_credits_paid,car_used,5129,<100$,>=7years,2,A92,no,4,no_property,74,bank,for_free,1,self-employed,2,yes,yes,2
>0<200$,16,other_credits_existing_other_bank,car_new,1175,<100$,unemployed,2,A93,no,3,car_other,68,no,for_free,3,unemployed,1,yes,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,radio_television,674,>100<500,>4years<=7years,4,A94,no,1,life_insurance,20,no,own,1,skilled,1,no,yes,2
>0<200$,18,no_credits_taken,furniture/equipment,3244,<100$,>1year<=4years,1,A92,no,4,car_other,33,bank,own,2,skilled,1,yes,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,business,4591,>=1000,>1year<=4years,2,A93,no,3,life_insurance,54,no,own,3,self-employed,1,yes,yes,2
>0<200$,48,no_credits_taken,business,3844,>100<500,>4years<=7years,4,A93,no,4,no_property,34,no,for_free,1,unskilled,2,no,yes,2
>0<200$,27,existing_credits_paid_back_duly_till_now,business,3915,<100$,>1year<=4years,4,A93,no,2,car_other,36,no,own,1,skilled,2,yes,yes,2
no_savings,6,existing_credits_paid_back_duly_till_now,radio_television,2108,<100$,>4years<=7years,2,A94,no,2,real_estate,29,no,rent,1,skilled,1,no,yes,1
>0<200$,45,existing_credits_paid_back_duly_till_now,radio_television,3031,>100<500,>1year<=4years,4,A93,guarantor,4,life_insurance,21,no,rent,1,skilled,1,no,yes,2
>0<200$,9,other_credits_existing_other_bank,education,1501,<100$,>=7years,2,A92,no,3,car_other,34,no,own,2,self-employed,1,yes,yes,2
no_savings,6,other_credits_existing_other_bank,radio_television,1382,<100$,>1year<=4years,1,A92,no,1,car_other,28,no,own,2,skilled,1,yes,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,951,>100<500,<1year,4,A92,no,4,car_other,27,bank,rent,4,skilled,1,no,yes,2
>0<200$,24,existing_credits_paid_back_duly_till_now,car_used,2760,no_savings,>=7years,4,A93,no,4,no_property,36,bank,for_free,1,skilled,1,yes,yes,1
>0<200$,18,delay_pay_past,furniture/equipment,4297,<100$,>=7years,4,A91,no,3,no_property,40,no,own,1,self-employed,1,yes,yes,2
no_savings,9,other_credits_existing_other_bank,education,936,>500<1000,>=7years,4,A93,no,2,car_other,52,no,own,2,skilled,1,yes,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,car_new,1168,<100$,>1year<=4years,4,A94,no,3,real_estate,27,no,own,1,unskilled,1,no,yes,1
no_savings,27,delay_pay_past,business,5117,<100$,>4years<=7years,3,A93,no,4,car_other,26,no,own,2,skilled,1,no,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,retraining,902,<100$,>4years<=7years,4,A94,no,4,life_insurance,21,no,rent,1,skilled,1,no,yes,2
no_savings,12,other_credits_existing_other_bank,car_new,1495,<100$,>=7years,4,A93,no,1,real_estate,38,no,own,2,unskilled,2,no,yes,1
<0$,30,other_credits_existing_other_bank,car_used,10623,<100$,>=7years,3,A93,no,4,no_property,38,no,for_free,3,self-employed,2,yes,yes,1
no_savings,12,other_credits_existing_other_bank,furniture/equipment,1935,<100$,>=7years,4,A93,no,4,real_estate,43,no,own,3,skilled,1,yes,yes,1
>0<200$,12,other_credits_existing_other_bank,domestic_appliances,1424,<100$,>4years<=7years,4,A93,no,3,life_insurance,26,no,own,1,skilled,1,no,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,business,6568,<100$,>1year<=4years,2,A94,no,2,car_other,21,stores,own,1,unskilled,1,no,yes,1
no_savings,12,existing_credits_paid_back_duly_till_now,car_used,1413,>=1000,>4years<=7years,3,A93,no,2,life_insurance,55,no,own,1,skilled,1,no,no,1
no_savings,9,other_credits_existing_other_bank,radio_television,3074,no_savings,>1year<=4years,1,A93,no,2,real_estate,33,no,own,2,skilled,2,no,yes,1
no_savings,36,existing_credits_paid_back_duly_till_now,radio_television,3835,no_savings,>=7years,2,A92,no,4,real_estate,45,no,own,1,unskilled,1,yes,yes,1
<0$,27,no_credits_taken,business,5293,<100$,unemployed,2,A93,no,4,life_insurance,50,stores,own,2,skilled,1,yes,yes,2
>200$,30,delay_pay_past,business,1908,<100$,>=7years,4,A93,no,4,real_estate,66,no,own,1,self-employed,1,yes,yes,2
no_savings,36,other_credits_existing_other_bank,radio_television,3342,no_savings,>=7years,4,A93,no,2,car_other,51,no,own,1,skilled,1,yes,yes,1
>0<200$,6,other_credits_existing_other_bank,retraining,932,no_savings,>4years<=7years,1,A92,no,3,life_insurance,39,no,own,2,unskilled,1,no,yes,1
<0$,18,no_credits_taken,business,3104,<100$,>4years<=7years,3,A93,no,1,life_insurance,31,bank,own,1,skilled,1,yes,yes,1
>200$,36,existing_credits_paid_back_duly_till_now,radio_television,3913,<100$,>1year<=4years,2,A93,no,2,real_estate,23,no,own,1,skilled,1,yes,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,3021,<100$,>1year<=4years,2,A91,no,2,real_estate,24,no,rent,1,unskilled,1,no,yes,1
no_savings,10,existing_credits_paid_back_duly_till_now,car_new,1364,<100$,>1year<=4years,2,A92,no,4,car_other,64,no,own,1,skilled,1,yes,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,radio_television,625,<100$,<1year,4,A94,guarantor,1,real_estate,26,bank,own,1,unskilled,1,no,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,education,1200,no_savings,>1year<=4years,4,A92,no,4,life_insurance,23,bank,rent,1,skilled,1,yes,yes,1
no_savings,12,existing_credits_paid_back_duly_till_now,radio_television,707,<100$,>1year<=4years,4,A93,no,2,real_estate,30,bank,own,2,skilled,1,no,yes,1
no_savings,24,delay_pay_past,business,2978,no_savings,>1year<=4years,4,A93,no,4,real_estate,32,no,own,2,skilled,2,yes,yes,1
no_savings,15,existing_credits_paid_back_duly_till_now,car_used,4657,<100$,>1year<=4years,3,A93,no,2,car_other,30,no,own,1,skilled,1,yes,yes,1
no_savings,36,no_credits_taken,repairs,2613,<100$,>1year<=4years,4,A93,no,2,car_other,27,no,own,2,skilled,1,no,yes,1
>0<200$,48,existing_credits_paid_back_duly_till_now,radio_television,10961,>=1000,>4years<=7years,1,A93,co_applicant,2,no_property,27,bank,own,2,skilled,1,yes,yes,2
<0$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,7865,<100$,>=7years,4,A93,no,4,no_property,53,no,for_free,1,self-employed,1,yes,yes,2
no_savings,9,existing_credits_paid_back_duly_till_now,radio_television,1478,<100$,>4years<=7years,4,A93,no,2,car_other,22,no,own,1,skilled,1,no,yes,2
<0$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,3149,<100$,<1year,4,A93,no,1,no_property,22,bank,for_free,1,skilled,1,no,yes,1
>200$,36,existing_credits_paid_back_duly_till_now,radio_television,4210,<100$,>1year<=4years,4,A93,no,2,car_other,26,no,own,1,skilled,1,no,yes,2
no_savings,9,existing_credits_paid_back_duly_till_now,car_new,2507,>500<1000,>=7years,2,A93,no,4,no_property,51,no,for_free,1,unskilled,1,no,yes,1
no_savings,12,existing_credits_paid_back_duly_till_now,radio_television,2141,>100<500,>4years<=7years,3,A93,no,1,no_property,35,no,own,1,skilled,1,no,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,radio_television,866,<100$,>1year<=4years,4,A94,guarantor,2,real_estate,25,no,own,1,unskilled,1,no,yes,1
no_savings,4,other_credits_existing_other_bank,radio_television,1544,<100$,>4years<=7years,2,A93,no,1,real_estate,42,no,own,3,unskilled,2,no,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,radio_television,1823,<100$,unemployed,4,A93,no,2,car_other,30,stores,own,1,self-employed,2,no,yes,2
>0<200$,6,existing_credits_paid_back_duly_till_now,car_new,14555,no_savings,unemployed,1,A93,no,2,life_insurance,23,no,own,1,unemployed,1,yes,yes,2
>0<200$,21,existing_credits_paid_back_duly_till_now,business,2767,>100<500,>=7years,4,A91,no,2,car_other,61,bank,rent,2,unskilled,1,no,yes,2
no_savings,12,other_credits_existing_other_bank,radio_television,1291,<100$,>1year<=4years,4,A92,no,2,life_insurance,35,no,own,2,skilled,1,no,yes,1
<0$,30,existing_credits_paid_back_duly_till_now,radio_television,2522,<100$,>=7years,1,A93,guarantor,3,life_insurance,39,no,own,1,skilled,2,no,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,car_new,915,no_savings,>=7years,4,A92,no,2,car_other,29,bank,own,1,skilled,1,no,yes,2
no_savings,6,existing_credits_paid_back_duly_till_now,radio_television,1595,<100$,>4years<=7years,3,A93,no,2,life_insurance,51,no,own,1,skilled,2,no,yes,1
<0$,48,no_credits_taken,car_used,4605,<100$,>=7years,3,A93,no,4,no_property,24,no,for_free,2,skilled,2,no,yes,2
no_savings,12,other_credits_existing_other_bank,business,1185,<100$,>1year<=4years,3,A92,no,2,real_estate,27,no,own,2,skilled,1,no,yes,1
no_savings,12,all_credits_paid,retraining,3447,>500<1000,>1year<=4years,4,A92,no,3,real_estate,35,no,own,1,unskilled,2,no,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,business,1258,<100$,>4years<=7years,4,A93,no,1,real_estate,25,no,own,1,skilled,1,yes,yes,1
no_savings,12,other_credits_existing_other_bank,radio_television,717,<100$,>=7years,4,A93,no,4,real_estate,52,no,own,3,skilled,1,no,yes,1
no_savings,6,no_credits_taken,car_new,1204,>100<500,>1year<=4years,4,A93,no,1,no_property,35,bank,rent,1,skilled,1,no,no,1
>200$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,1925,<100$,>1year<=4years,2,A93,no,2,real_estate,26,no,own,1,skilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,radio_television,433,<100$,unemployed,3,A92,co_applicant,4,real_estate,22,no,rent,1,skilled,1,no,yes,2
<0$,6,other_credits_existing_other_bank,car_new,666,>=1000,>4years<=7years,3,A92,no,4,real_estate,39,no,own,2,unskilled,1,yes,yes,1
>200$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,2251,<100$,>1year<=4years,1,A92,no,2,car_other,46,no,own,1,unskilled,1,no,yes,1
>0<200$,30,existing_credits_paid_back_duly_till_now,car_new,2150,<100$,>1year<=4years,4,A92,guarantor,2,no_property,24,bank,own,1,skilled,1,no,yes,2
no_savings,24,delay_pay_past,furniture/equipment,4151,>100<500,>1year<=4years,2,A93,no,3,life_insurance,35,no,own,2,skilled,1,no,yes,1
>0<200$,9,existing_credits_paid_back_duly_till_now,furniture/equipment,2030,no_savings,>4years<=7years,2,A93,no,1,car_other,24,no,own,1,skilled,1,yes,yes,1
>0<200$,60,delay_pay_past,radio_television,7418,no_savings,>1year<=4years,1,A93,no,1,real_estate,27,no,own,1,unskilled,1,no,yes,1
no_savings,24,other_credits_existing_other_bank,radio_television,2684,<100$,>1year<=4years,4,A93,no,2,real_estate,35,no,own,2,unskilled,1,no,yes,1
<0$,12,all_credits_paid,radio_television,2149,<100$,>1year<=4years,4,A91,no,1,no_property,29,no,for_free,1,skilled,1,no,yes,2
no_savings,15,existing_credits_paid_back_duly_till_now,car_used,3812,>100<500,<1year,1,A92,no,4,car_other,23,no,own,1,skilled,1,yes,yes,1
no_savings,11,other_credits_existing_other_bank,radio_television,1154,>100<500,unemployed,4,A92,no,4,real_estate,57,no,own,3,unskilled,1,no,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,1657,<100$,>1year<=4years,2,A93,no,2,real_estate,27,no,own,1,skilled,1,no,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,radio_television,1603,<100$,>=7years,4,A92,no,4,car_other,55,no,own,1,skilled,1,no,yes,1
<0$,18,other_credits_existing_other_bank,car_new,5302,<100$,>=7years,2,A93,no,4,no_property,36,no,for_free,3,self-employed,1,yes,yes,1
no_savings,12,other_credits_existing_other_bank,education,2748,<100$,>=7years,2,A92,no,4,no_property,57,bank,for_free,3,unskilled,1,no,yes,1
no_savings,10,other_credits_existing_other_bank,car_new,1231,<100$,>=7years,3,A93,no,4,real_estate,32,no,own,2,unskilled,2,no,no,1
>0<200$,15,existing_credits_paid_back_duly_till_now,radio_television,802,<100$,>=7years,4,A93,no,3,car_other,37,no,own,1,skilled,2,no,yes,2
no_savings,36,other_credits_existing_other_bank,business,6304,no_savings,>=7years,4,A93,no,4,real_estate,36,no,own,2,skilled,1,no,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,1533,<100$,<1year,4,A92,no,3,car_other,38,stores,own,1,skilled,1,yes,yes,1
<0$,14,existing_credits_paid_back_duly_till_now,car_new,8978,<100$,>=7years,1,A91,no,4,life_insurance,45,no,own,1,self-employed,1,yes,no,2
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,999,no_savings,>=7years,4,A93,no,2,car_other,25,no,own,2,skilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,car_new,2662,no_savings,>4years<=7years,4,A93,no,3,life_insurance,32,no,own,1,skilled,1,no,no,1
no_savings,12,other_credits_existing_other_bank,furniture/equipment,1402,>500<1000,>4years<=7years,3,A92,no,4,car_other,37,no,rent,1,skilled,1,yes,yes,1
>0<200$,48,all_credits_paid,car_new,12169,no_savings,unemployed,4,A93,co_applicant,4,no_property,36,no,for_free,1,self-employed,1,yes,yes,1
>0<200$,48,existing_credits_paid_back_duly_till_now,radio_television,3060,<100$,>4years<=7years,4,A93,no,4,real_estate,28,no,own,2,skilled,1,no,yes,2
<0$,30,existing_credits_paid_back_duly_till_now,repairs,11998,<100$,<1year,1,A91,no,1,no_property,34,no,own,1,unskilled,1,yes,yes,2
no_savings,9,existing_credits_paid_back_duly_till_now,radio_television,2697,<100$,>1year<=4years,1,A93,no,2,real_estate,32,no,own,1,skilled,2,no,yes,1
no_savings,18,other_credits_existing_other_bank,radio_television,2404,<100$,>1year<=4years,2,A92,no,2,car_other,26,no,own,2,skilled,1,no,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,1262,no_savings,>=7years,2,A91,no,4,life_insurance,49,no,own,1,unskilled,1,yes,yes,1
no_savings,6,existing_credits_paid_back_duly_till_now,furniture/equipment,4611,<100$,<1year,1,A92,no,4,life_insurance,32,no,own,1,skilled,1,no,yes,2
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,1901,>100<500,>1year<=4years,4,A93,no,4,car_other,29,no,rent,1,self-employed,1,yes,yes,1
no_savings,15,other_credits_existing_other_bank,car_used,3368,>=1000,>=7years,3,A93,no,4,no_property,23,no,rent,2,skilled,1,yes,yes,1
no_savings,12,existing_credits_paid_back_duly_till_now,furniture/equipment,1574,<100$,>1year<=4years,4,A93,no,2,real_estate,50,no,own,1,skilled,1,no,yes,1
>200$,18,all_credits_paid,radio_television,1445,no_savings,>4years<=7years,4,A93,no,4,car_other,49,bank,own,1,unskilled,1,no,yes,1
no_savings,15,other_credits_existing_other_bank,furniture/equipment,1520,no_savings,>=7years,4,A93,no,4,life_insurance,63,no,own,1,skilled,1,no,yes,1
>0<200$,24,other_credits_existing_other_bank,car_new,3878,>100<500,<1year,4,A91,no,2,car_other,37,no,own,1,skilled,1,yes,yes,1
<0$,47,existing_credits_paid_back_duly_till_now,car_new,10722,<100$,<1year,1,A92,no,1,real_estate,35,no,own,1,unskilled,1,yes,yes,1
<0$,48,existing_credits_paid_back_duly_till_now,car_used,4788,<100$,>4years<=7years,4,A93,no,3,life_insurance,26,no,own,1,skilled,2,no,yes,1
>0<200$,48,delay_pay_past,car_used0,7582,>100<500,unemployed,2,A93,no,4,no_property,31,no,for_free,1,self-employed,1,yes,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,radio_television,1092,<100$,>1year<=4years,4,A92,guarantor,4,real_estate,49,no,own,2,skilled,1,yes,yes,1
<0$,24,delay_pay_past,radio_television,1024,<100$,<1year,4,A94,no,4,real_estate,48,stores,own,1,skilled,1,no,yes,2
no_savings,12,existing_credits_paid_back_duly_till_now,business,1076,<100$,>1year<=4years,2,A94,no,2,real_estate,26,no,own,1,skilled,1,yes,no,1
>0<200$,36,existing_credits_paid_back_duly_till_now,car_used,9398,<100$,<1year,1,A94,no,4,car_other,28,no,rent,1,self-employed,1,yes,yes,2
<0$,24,other_credits_existing_other_bank,car_used,6419,<100$,>=7years,2,A92,no,4,no_property,44,no,for_free,2,self-employed,2,yes,yes,1
>200$,42,other_credits_existing_other_bank,car_used,4796,<100$,>=7years,4,A93,no,4,no_property,56,no,for_free,1,skilled,1,no,yes,1
no_savings,48,other_credits_existing_other_bank,business,7629,no_savings,>=7years,4,A91,no,2,car_other,46,bank,own,2,self-employed,2,no,yes,1
>0<200$,48,existing_credits_paid_back_duly_till_now,furniture/equipment,9960,<100$,<1year,1,A92,no,2,car_other,26,no,own,1,skilled,1,yes,yes,2
no_savings,12,existing_credits_paid_back_duly_till_now,car_used,4675,no_savings,<1year,1,A92,no,4,car_other,20,no,rent,1,skilled,1,no,yes,1
no_savings,10,existing_credits_paid_back_duly_till_now,car_new,1287,no_savings,>=7years,4,A93,co_applicant,2,life_insurance,45,no,own,1,unskilled,1,no,no,1
no_savings,18,existing_credits_paid_back_duly_till_now,furniture/equipment,2515,<100$,>1year<=4years,3,A93,no,4,real_estate,43,no,own,1,skilled,1,yes,yes,1
>0<200$,21,other_credits_existing_other_bank,furniture/equipment,2745,>=1000,>4years<=7years,3,A93,no,2,car_other,32,no,own,2,skilled,1,yes,yes,1
no_savings,6,existing_credits_paid_back_duly_till_now,car_new,672,<100$,unemployed,1,A92,no,4,real_estate,54,no,own,1,unemployed,1,yes,yes,1
>0<200$,36,no_credits_taken,radio_television,3804,<100$,>1year<=4years,4,A92,no,1,car_other,42,no,own,1,skilled,1,yes,yes,2
>200$,24,other_credits_existing_other_bank,car_new,1344,no_savings,>4years<=7years,4,A93,no,2,real_estate,37,bank,own,2,unskilled,2,no,yes,2
<0$,10,other_credits_existing_other_bank,car_new,1038,<100$,>4years<=7years,4,A93,co_applicant,3,life_insurance,49,no,own,2,skilled,1,yes,yes,1
no_savings,48,other_credits_existing_other_bank,car_new,10127,>500<1000,>1year<=4years,2,A93,no,2,no_property,44,bank,for_free,1,skilled,1,no,yes,2
no_savings,6,existing_credits_paid_back_duly_till_now,furniture/equipment,1543,>=1000,>1year<=4years,4,A91,no,2,real_estate,33,no,own,1,skilled,1,no,yes,1
no_savings,30,existing_credits_paid_back_duly_till_now,car_used,4811,no_savings,>4years<=7years,2,A92,no,4,life_insurance,24,stores,rent,1,unskilled,1,no,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,radio_television,727,>100<500,<1year,4,A94,no,3,no_property,33,no,own,1,unskilled,1,yes,yes,2
>0<200$,8,existing_credits_paid_back_duly_till_now,furniture/equipment,1237,<100$,>1year<=4years,3,A92,no,4,real_estate,24,no,own,1,skilled,1,no,yes,2
>0<200$,9,existing_credits_paid_back_duly_till_now,car_new,276,<100$,>1year<=4years,4,A94,no,4,real_estate,22,no,rent,1,unskilled,1,no,yes,1
>0<200$,48,existing_credits_paid_back_duly_till_now,car_used0,5381,no_savings,unemployed,3,A93,no,4,no_property,40,bank,for_free,1,unemployed,1,yes,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,furniture/equipment,5511,>100<500,>1year<=4years,4,A93,no,1,car_other,25,stores,own,1,skilled,1,no,yes,1
>200$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,3749,<100$,<1year,2,A92,no,4,car_other,26,no,own,1,skilled,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,car_new,685,<100$,>4years<=7years,2,A94,no,3,car_other,25,bank,own,1,unskilled,1,no,yes,2
>200$,4,existing_credits_paid_back_duly_till_now,car_new,1494,no_savings,<1year,1,A93,no,2,real_estate,29,no,own,1,unskilled,2,no,no,1
<0$,36,all_credits_paid,furniture/equipment,2746,<100$,>=7years,4,A93,no,4,car_other,31,bank,own,1,skilled,1,no,yes,2
<0$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,708,<100$,>1year<=4years,2,A93,guarantor,3,life_insurance,38,no,own,1,unskilled,2,no,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,4351,no_savings,>1year<=4years,1,A92,no,4,life_insurance,48,no,own,1,unskilled,1,yes,yes,1
no_savings,12,other_credits_existing_other_bank,education,701,<100$,>1year<=4years,4,A93,no,2,car_other,32,no,own,2,skilled,1,no,yes,1
<0$,15,delay_pay_past,furniture/equipment,3643,<100$,>=7years,1,A92,no,4,life_insurance,27,no,own,2,unskilled,1,no,yes,1
>0<200$,30,other_credits_existing_other_bank,car_new,4249,<100$,unemployed,4,A94,no,2,car_other,28,no,own,2,self-employed,1,no,yes,2
<0$,24,existing_credits_paid_back_duly_till_now,radio_television,1938,<100$,<1year,4,A91,no,3,life_insurance,32,no,own,1,skilled,1,no,yes,2
<0$,24,existing_credits_paid_back_duly_till_now,car_used,2910,<100$,>4years<=7years,2,A93,no,1,no_property,34,no,for_free,1,self-employed,1,yes,yes,1
<0$,18,existing_credits_paid_back_duly_till_now,furniture/equipment,2659,>=1000,>1year<=4years,4,A93,no,2,car_other,28,no,own,1,skilled,1,no,yes,1
no_savings,18,other_credits_existing_other_bank,car_new,1028,<100$,>1year<=4years,4,A92,no,3,real_estate,36,no,own,2,skilled,1,no,yes,1
<0$,8,other_credits_existing_other_bank,car_new,3398,<100$,>4years<=7years,1,A93,no,4,real_estate,39,no,own,2,unskilled,1,no,no,1
no_savings,12,other_credits_existing_other_bank,furniture/equipment,5801,no_savings,>=7years,2,A93,no,4,life_insurance,49,no,rent,1,skilled,1,yes,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,car_new,1525,>=1000,>4years<=7years,4,A92,no,3,car_other,34,no,own,1,skilled,2,yes,yes,1
>200$,36,existing_credits_paid_back_duly_till_now,radio_television,4473,<100$,>=7years,4,A93,no,2,car_other,31,no,own,1,skilled,1,no,yes,1
>0<200$,6,existing_credits_paid_back_duly_till_now,radio_television,1068,<100$,>=7years,4,A93,no,4,car_other,28,no,own,1,skilled,2,no,yes,1
<0$,24,other_credits_existing_other_bank,car_used,6615,<100$,unemployed,2,A93,no,4,no_property,75,no,for_free,2,self-employed,1,yes,yes,1
no_savings,18,other_credits_existing_other_bank,education,1864,>100<500,>1year<=4years,4,A92,no,2,real_estate,30,no,own,2,skilled,1,no,yes,2
>0<200$,60,existing_credits_paid_back_duly_till_now,car_new,7408,>100<500,<1year,4,A92,no,2,life_insurance,24,no,own,1,self-employed,1,no,yes,2
no_savings,48,other_credits_existing_other_bank,car_used,11590,>100<500,>1year<=4years,2,A92,no,4,car_other,24,bank,rent,2,unskilled,1,no,yes,2
<0$,24,no_credits_taken,furniture/equipment,4110,<100$,>=7years,3,A93,no,4,no_property,23,bank,rent,2,skilled,2,no,yes,2
<0$,6,other_credits_existing_other_bank,furniture/equipment,3384,<100$,>1year<=4years,1,A91,no,4,real_estate,44,no,rent,1,self-employed,1,yes,yes,2
>0<200$,13,existing_credits_paid_back_duly_till_now,radio_television,2101,<100$,<1year,2,A92,guarantor,4,life_insurance,23,no,own,1,unskilled,1,no,yes,1
<0$,15,existing_credits_paid_back_duly_till_now,domestic_appliances,1275,no_savings,>1year<=4years,4,A92,no,2,car_other,24,no,rent,1,skilled,1,no,yes,2
<0$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,4169,<100$,>1year<=4years,4,A93,no,4,life_insurance,28,no,own,1,skilled,1,no,yes,1
>0<200$,10,existing_credits_paid_back_duly_till_now,furniture/equipment,1521,<100$,>1year<=4years,4,A91,no,2,car_other,31,no,own,1,unskilled,1,no,yes,1
>0<200$,24,other_credits_existing_other_bank,education,5743,<100$,<1year,2,A92,no,4,no_property,24,no,for_free,2,skilled,1,yes,yes,1
<0$,21,existing_credits_paid_back_duly_till_now,furniture/equipment,3599,<100$,>4years<=7years,1,A92,no,4,car_other,26,no,rent,1,unskilled,1,no,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,radio_television,3213,>500<1000,<1year,1,A94,no,3,real_estate,25,no,rent,1,skilled,1,no,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,business,4439,<100$,>=7years,1,A93,co_applicant,1,real_estate,33,bank,own,1,self-employed,1,yes,yes,1
>200$,10,existing_credits_paid_back_duly_till_now,car_new,3949,<100$,<1year,1,A93,guarantor,1,life_insurance,37,no,own,1,unskilled,2,no,yes,1
no_savings,15,other_credits_existing_other_bank,radio_television,1459,<100$,>1year<=4years,4,A92,no,2,car_other,43,no,own,1,unskilled,1,no,yes,1
>0<200$,13,other_credits_existing_other_bank,radio_television,882,<100$,<1year,4,A93,guarantor,4,real_estate,23,no,own,2,skilled,1,no,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,radio_television,3758,>500<1000,unemployed,1,A92,no,4,no_property,23,no,rent,1,unemployed,1,no,yes,1
no_savings,6,delay_pay_past,business,1743,>100<500,>1year<=4years,1,A93,no,2,real_estate,34,no,own,2,unskilled,1,no,yes,1
>0<200$,9,other_credits_existing_other_bank,education,1136,>=1000,>=7years,4,A93,no,3,no_property,32,no,for_free,2,skilled,2,no,yes,2
no_savings,9,existing_credits_paid_back_duly_till_now,domestic_appliances,1236,<100$,<1year,1,A92,no,4,real_estate,23,no,rent,1,skilled,1,yes,yes,1
>0<200$,9,existing_credits_paid_back_duly_till_now,furniture/equipment,959,<100$,>1year<=4years,1,A92,no,2,car_other,29,no,own,1,skilled,1,no,no,2
no_savings,18,other_credits_existing_other_bank,car_used,3229,no_savings,unemployed,2,A93,no,4,no_property,38,no,own,1,self-employed,1,yes,yes,1
<0$,12,no_credits_taken,radio_television,6199,<100$,>1year<=4years,4,A93,no,2,life_insurance,28,no,rent,2,skilled,1,yes,yes,2
no_savings,10,existing_credits_paid_back_duly_till_now,education,727,>500<1000,>=7years,4,A93,no,4,no_property,46,no,for_free,1,skilled,1,yes,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,car_new,1246,<100$,<1year,4,A93,no,2,real_estate,23,stores,own,1,unskilled,1,no,yes,2
no_savings,12,other_credits_existing_other_bank,radio_television,2331,no_savings,>=7years,1,A93,co_applicant,4,real_estate,49,no,own,1,skilled,1,yes,yes,1
no_savings,36,delay_pay_past,radio_television,4463,<100$,>1year<=4years,4,A93,no,2,car_other,26,no,own,2,self-employed,1,yes,yes,2
no_savings,12,existing_credits_paid_back_duly_till_now,radio_television,776,<100$,>1year<=4years,4,A94,no,2,real_estate,28,no,own,1,skilled,1,no,yes,1
<0$,30,existing_credits_paid_back_duly_till_now,furniture/equipment,2406,<100$,>4years<=7years,4,A92,no,4,real_estate,23,no,rent,1,skilled,1,no,yes,2
>0<200$,18,existing_credits_paid_back_duly_till_now,education,1239,no_savings,>1year<=4years,4,A93,no,4,no_property,61,no,for_free,1,skilled,1,no,yes,1
>200$,12,existing_credits_paid_back_duly_till_now,radio_television,3399,no_savings,>=7years,2,A93,no,3,car_other,37,no,own,1,self-employed,1,no,yes,1
>200$,12,delay_pay_past,car_new,2247,<100$,>1year<=4years,2,A92,no,2,car_other,36,stores,own,2,skilled,1,yes,yes,1
no_savings,6,existing_credits_paid_back_duly_till_now,furniture/equipment,1766,<100$,>1year<=4years,1,A94,no,2,life_insurance,21,no,rent,1,skilled,1,no,yes,1
